gene,k562_de,k562_ad,is_control
PTDSS1,6,9,False
PTPRH,6,6,False
PUS1,6,7,False
PXMP4,6,7,False
QSER1,6,6,False
AAK1,6,5,False
RAB32,6,7,False
RAB3GAP2,6,9,False
RAB5C,6,8,False
RABEP2,6,8,False
RAD18,6,7,False
RAPGEF2,6,8,False
RBM5,6,7,False
RCC2,6,6,False
RGS10,6,5,False
RING1,6,7,False
MRM3,6,7,False
ROGDI,6,8,False
RRN3,6,11,False
BAMBI,6,12,False
RTN2,6,4,False
SCARB1,6,8,False
SCARB2,6,7,False
SENP6,6,6,False
SHMT2,6,9,False
SLC25A19,6,2,False
SLC40A1,6,6,False
SLC7A6,6,6,False
SND1,6,7,False
SOX18,6,7,False
BICD1,6,9,False
BIRC2,6,6,False
STK38,6,6,False
STPG1,6,6,False
SYK,6,8,False
SYNC,6,10,False
TAF9,6,6,False
TARSL2,6,6,False
TBCK,6,6,False
BOLA3,6,7,False
THOC2,6,9,False
THUMPD3,6,6,False
TMEM126B,6,7,False
TMEM129,6,6,False
BRWD1,6,8,False
TOMM40L,6,7,False
TOPBP1,6,9,False
TPM1,6,7,False
TPRKB,6,14,False
BTBD3,6,6,False
TRIM41,6,11,False
TRIP4,6,6,False
BTN3A2,6,8,False
TSC22D4,6,6,False
TSR3,6,10,False
UAP1,6,7,False
UBB,6,7,False
USF2,6,7,False
USP30,6,10,False
USP45,6,6,False
WDR83OS,6,8,False
ZBTB33,6,6,False
ZC3H12A,5,7,False
ZDHHC18,5,6,False
C17orf80,5,7,False
ZHX3,5,6,False
ZMYND8,5,6,False
ZNF148,5,5,False
ZNF273,5,3,False
ZNF410,5,6,False
ZNF611,5,13,False
ZNF699,5,5,False
ZNF703,5,6,False
ZNF763,5,7,False
ZNF821,5,6,False
C6orf136,5,5,False
C6orf62,5,4,False
ACTR1B,5,5,False
C8orf82,5,6,False
CAMSAP1,5,5,False
CAND1,5,9,False
CASP3,5,5,False
CCDC25,5,5,False
CCNB2,5,7,False
CCZ1,5,5,False
CD320,5,5,False
ADAT1,5,5,False
CDC42SE2,5,6,False
CEP63,5,21,False
CHPT1,5,5,False
CIZ1,5,5,False
CLK2,5,15,False
AFTPH,5,5,False
CRKL,5,4,False
CRY1,5,4,False
CSNK1E,5,7,False
AGPAT1,5,9,False
CTNNBIP1,5,5,False
CXXC5,5,5,False
CYB561D2,5,4,False
DCAF10,5,11,False
DCAF15,5,5,False
DCAF16,5,11,False
DEGS1,5,5,False
AIFM1,5,6,False
DGKH,5,6,False
ABCB6,5,10,False
DIAPH1,5,7,False
AIRE,5,6,False
DOT1L,5,8,False
DPF1,5,5,False
DPH7,5,5,False
E2F3,5,7,False
EML2,5,5,False
ALG1L,5,5,False
ERG,5,8,False
ERICH1,5,5,False
ALG6,5,5,False
EXOC2,5,7,False
ALKBH5,5,6,False
FAH,5,5,False
FAM117B,5,17,False
RETREG3,5,9,False
MINDY2,5,5,False
FBXO41,5,8,False
FBXW2,5,5,False
FGFR1,5,6,False
FHL3,5,5,False
FKBP5,5,5,False
FLNC,5,5,False
FNTA,5,10,False
FOXP1,5,9,False
FUBP3,5,5,False
GDF11,5,5,False
GFPT1,5,7,False
GIPR,5,8,False
GLYR1,5,9,False
ANKS3,5,6,False
GP1BB,5,6,False
GSE1,5,7,False
HAUS1,5,54,False
HECTD1,5,7,False
HEYL,5,5,False
HIST2H2AA3,5,5,False
HMBS,5,7,False
HMGCS1,5,13,False
HNRNPA3,5,5,False
HNRNPF,5,6,False
HOXA9,5,5,False
HSFX1,5,5,False
HSP90AB1,5,6,False
HSPG2,5,6,False
HTRA2,5,6,False
IGSF8,5,5,False
INPP5A,5,7,False
IPP,5,5,False
IRAK4,5,6,False
ITGB5,5,5,False
KCNK5,5,9,False
KCTD3,5,6,False
KDM2B,5,7,False
ARAF,5,6,False
KIAA1522,5,4,False
ABHD14B,5,5,False
KLF7,5,6,False
KLHL24,5,4,False
LAPTM5,5,6,False
LETMD1,5,5,False
LHX3,5,4,False
LIN9,5,15,False
LMAN2L,5,6,False
LMX1B,5,10,False
LRRC8B,5,3,False
LTB,5,5,False
LUZP1,5,4,False
LYRM1,5,4,False
MAP4K5,5,6,False
MDH2,5,6,False
METTL22,5,5,False
ARL2,5,48,False
ARL6IP4,5,5,False
MPHOSPH9,5,5,False
MTG1,5,5,False
MTMR3,5,21,False
MYL12B,5,5,False
ARPC4-TTLL3,5,7,False
NCAPG,5,9,False
NDUFA4,5,3,False
NDUFB7,5,6,False
NFE4,5,4,False
NFKBID,5,7,False
NINJ2,5,7,False
NLRP1,5,12,False
NRAS,5,5,False
NT5C3A,5,5,False
NUDT14,5,8,False
ATAD2B,5,6,False
OTUB1,5,4,False
AAGAB,5,9,False
PABPC1,5,8,False
PAFAH1B3,5,11,False
ATE1,5,5,False
PARL,5,13,False
PARPBP,5,4,False
PCGF5,5,5,False
PCIF1,5,5,False
PCYOX1,5,10,False
PDCD10,5,5,False
PDE6D,5,6,False
PDK2,5,5,False
PEMT,5,5,False
PEPD,5,6,False
PHF14,5,5,False
PHKG1,5,5,False
PHOX2A,5,5,False
PIGH,5,7,False
PIM1,5,8,False
PLOD1,5,5,False
POGZ,5,7,False
POU2F1,5,4,False
PPAT,5,64,False
PPFIA3,5,6,False
PRKCSH,5,5,False
ATP6V0E1,5,5,False
PRNP,5,7,False
PSEN1,5,5,False
ACAD9,5,10,False
RAB18,5,11,False
RAB1A,5,6,False
RAB40C,5,4,False
RAB5B,5,5,False
ATXN2,5,7,False
RANBP2,5,5,False
RAP1GDS1,5,5,False
RASSF5,5,5,False
RDX,5,6,False
RIPK2,5,5,False
RNF168,5,5,False
RNF19A,5,4,False
ROCK1,5,5,False
RPL36AL,5,4,False
RUNX3,5,5,False
BARD1,5,5,False
SCLY,5,6,False
ACAT2,5,5,False
SCRIB,5,5,False
SEC23B,5,2,False
SIX3,5,7,False
SLC25A13,5,6,False
SLC25A51,5,5,False
SLC30A1,5,7,False
SLC39A14,5,6,False
SMAD3,5,5,False
BCS1L,5,5,False
SMC5,5,5,False
SNF8,5,6,False
SPART,5,5,False
SREK1IP1,5,6,False
SRPK1,5,8,False
SRRD,5,6,False
ST6GALNAC6,5,9,False
STK17B,5,5,False
STK40,5,5,False
STMN1,5,5,False
BLZF1,5,1,False
STX17,5,5,False
SUB1,5,5,False
SUOX,5,6,False
TBRG1,5,5,False
TCTA,5,6,False
BPTF,5,4,False
TEN1,5,8,False
TGOLN2,5,5,False
TMEM123,5,4,False
TMEM170A,5,4,False
TMEM203,5,6,False
TMEM54,5,5,False
TMEM8A,5,6,False
TOP1MT,5,5,False
TPI1,5,5,False
TRAF3IP2,5,6,False
TRAPPC3,5,7,False
TRIM35,5,7,False
TRIP13,5,5,False
TRMT61B,5,5,False
TSPYL4,5,12,False
BUD31,5,8,False
USF1,5,13,False
USP44,5,6,False
VAMP7,5,5,False
VAPB,5,5,False
VOPP1,5,5,False
C14orf119,5,6,False
RCC1L,5,7,False
WSB2,5,5,False
ZBTB10,5,3,False
A1BG,4,3,False
ZC2HC1C,4,6,False
TUT4,4,4,False
ZCCHC4,4,4,False
ZDHHC17,4,4,False
ZFP57,4,4,False
ZIC1,4,4,False
ZNF101,4,5,False
ZNF202,4,3,False
ZNF253,4,4,False
ZNF267,4,4,False
ZNF341,4,4,False
ZNF420,4,4,False
ZNF488,4,5,False
CZIB,4,4,False
ZNF500,4,5,False
ZNF512,4,4,False
ZNF548,4,3,False
ODR4,4,4,False
ZNF607,4,3,False
C1orf43,4,4,False
ZNF804A,4,4,False
RTL10,4,5,False
ZSCAN20,4,3,False
C6orf89,4,4,False
CAPZA1,4,4,False
ACY1,4,4,False
KYAT3,4,4,False
CCDC117,4,7,False
CCDC69,4,4,False
CCPG1,4,5,False
CDC42EP1,4,2,False
CDKN2D,4,4,False
CDPF1,4,4,False
CENPF,4,9,False
CEP85,4,5,False
ADK,4,6,False
CHIC2,4,8,False
CHKA,4,8,False
CHMP2A,4,6,False
CHP1,4,4,False
CLASP2,4,5,False
CLCC1,4,4,False
CLINT1,4,5,False
CLN8,4,3,False
CNST,4,4,False
COA3,4,6,False
COPS7A,4,4,False
CORO1A,4,4,False
COX7A2,4,4,False
CPD,4,7,False
CTAG2,4,4,False
CTBP2,4,4,False
CTSD,4,4,False
CTSH,4,4,False
CXXC4,4,4,False
DDX50,4,5,False
DEDD,4,5,False
DGKZ,4,5,False
DHX16,4,7,False
DNAJC9,4,4,False
DNASE2,4,8,False
DNLZ,4,7,False
DPAGT1,4,6,False
DPH3,4,5,False
DPP7,4,4,False
DPY19L1,4,3,False
DSC2,4,4,False
EFCAB2,4,4,False
EI24,4,4,False
EIF2AK4,4,4,False
EIF5AL1,4,4,False
ELMO2,4,6,False
ELOVL1,4,4,False
EME1,4,4,False
ENPP3,4,8,False
ETFA,4,4,False
EVL,4,4,False
FAHD2A,4,4,False
FAM171A2,4,6,False
FAN1,4,4,False
FAXDC2,4,4,False
FBXO11,4,5,False
FBH1,4,6,False
FBXO5,4,5,False
ANAPC1,4,4,False
FHIT,4,5,False
FIBP,4,5,False
FIGNL1,4,16,False
FN1,4,6,False
FOXD4L1,4,6,False
FOXJ3,4,4,False
FOXO6,4,9,False
FOXRED1,4,5,False
ANKLE2,4,4,False
GALK1,4,3,False
GATAD2B,4,4,False
GEMIN7,4,4,False
GGA3,4,6,False
GK5,4,4,False
GLB1L2,4,4,False
GLO1,4,5,False
GMPR,4,5,False
GNL1,4,3,False
GOLM1,4,4,False
GOT1,4,4,False
GPR107,4,5,False
GRAMD1A,4,4,False
GTF2IRD1,4,5,False
GUF1,4,4,False
H2AFY,4,4,False
HDHD2,4,10,False
HEATR3,4,4,False
AP1G1,4,4,False
HES4,4,4,False
HHLA3,4,3,False
HINT2,4,4,False
HIST1H4B,4,7,False
HMMR,4,4,False
HOXB6,4,3,False
HS2ST1,4,4,False
HS3ST3A1,4,8,False
HTATIP2,4,4,False
APEH,4,4,False
IKBIP,4,4,False
IKZF3,4,4,False
IKZF4,4,4,False
INPP5F,4,5,False
INSM1,4,4,False
ITPA,4,2,False
KDELR3,4,10,False
KIFC1,4,4,False
ARFGAP1,4,5,False
LANCL1,4,4,False
LAP3,4,4,False
LAPTM4B,4,41,False
LEPR,4,4,False
ARHGAP11B,4,4,False
LMF2,4,4,False
LMNB1,4,6,False
LRRC45,4,5,False
LRRC47,4,4,False
LSR,4,4,False
ABHD17A,4,4,False
ARHGAP5,4,5,False
LYRM2,4,3,False
LYRM4,4,4,False
MAD2L2,4,4,False
MAP3K8,4,4,False
MARCH8,4,5,False
MATK,4,3,False
MBD4,4,5,False
MDP1,4,7,False
ARID4B,4,7,False
MELK,4,4,False
METTL8,4,12,False
MEX3B,4,4,False
MIF4GD,4,4,False
MIF,4,6,False
ABHD5,4,5,False
MLXIP,4,5,False
MOB3A,4,3,False
MOB3B,4,4,False
MUL1,4,4,False
MYCBP2,4,4,False
COPS9,4,4,False
MYO19,4,3,False
MYRF,4,5,False
NAA40,4,4,False
NAIF1,4,4,False
NDUFB3,4,4,False
NEK2,4,4,False
NEUROD2,4,4,False
NFU1,4,9,False
NHLRC3,4,4,False
NIPSNAP3A,4,4,False
NKX2-5,4,4,False
NLK,4,4,False
NMNAT1,4,6,False
NSDHL,4,7,False
NSFL1C,4,5,False
NUDT3,4,4,False
NUF2,4,6,False
NUP210,4,6,False
OAF,4,4,False
OLA1,4,5,False
OLFML3,4,6,False
OSTF1,4,5,False
OVOL1,4,5,False
PAAF1,4,5,False
ATF1,4,5,False
TENT4A,4,5,False
PCMT1,4,4,False
PDCD4,4,4,False
PDHX,4,5,False
PEAK1,4,5,False
PGRMC1,4,13,False
PHKB,4,4,False
ATL3,4,4,False
PIGF,4,4,False
PIGG,4,4,False
PIK3CA,4,8,False
PIM2,4,7,False
PITX1,4,5,False
PJA2,4,5,False
PLA2G12A,4,5,False
PLA2G15,4,6,False
PLAA,4,5,False
PLAGL1,4,4,False
PLCL2,4,7,False
PLXND1,4,4,False
POLD4,4,5,False
POLDIP2,4,5,False
POLR2D,4,26,False
POLR2L,4,7,False
PPP1R18,4,6,False
PPP2R2A,4,9,False
ATP6V0D1,4,4,False
PROS1,4,4,False
PRSS16,4,14,False
PSKH1,4,4,False
PSMD8,4,3,False
PYCR2,4,4,False
RAB14,4,3,False
RABGEF1,4,6,False
RACGAP1,4,4,False
RALGDS,4,4,False
RBAK,4,4,False
RBM34,4,4,False
RBX1,4,6,False
RCOR3,4,5,False
RFX8,4,3,False
RFXAP,4,3,False
RGCC,4,3,False
B3GALT6,4,4,False
RHOXF2,4,4,False
RNFT1,4,4,False
RPL39L,4,5,False
BAG2,4,4,False
RRP8,4,4,False
SASS6,4,6,False
SEC23A,4,6,False
BAZ2B,4,4,False
SENP7,4,6,False
SEPSECS,4,4,False
ACBD3,4,4,False
SETD1B,4,4,False
SH3GLB1,4,4,False
ACBD5,4,11,False
SKIV2L,4,11,False
SLAIN2,4,4,False
BCL11B,4,5,False
SLC25A20,4,5,False
SLC25A24,4,94,False
SLC25A39,4,4,False
SLC33A1,4,7,False
SLC3A2,4,4,False
SLC41A3,4,4,False
SLC4A5,4,5,False
BCOR,4,4,False
SMARCAD1,4,4,False
SMG1,4,4,False
BEST1,4,4,False
SNAI1,4,5,False
SNRPB2,4,4,False
SNX27,4,4,False
SOX12,4,5,False
SOX17,4,4,False
SPATA2L,4,4,False
SPHK1,4,4,False
SSR3,4,7,False
ST13,4,5,False
STIM1,4,5,False
STRBP,4,4,False
STXBP6,4,5,False
BMPR2,4,4,False
SWI5,4,4,False
TAOK1,4,5,False
TASP1,4,8,False
TBX18,4,5,False
TCF24,4,5,False
TDP2,4,4,False
TEAD4,4,5,False
BRD9,4,11,False
TM9SF1,4,4,False
TMBIM6,4,4,False
TMEM116,4,4,False
TMEM127,4,4,False
TNFAIP2,4,4,False
TNNT1,4,4,False
TPD52L1,4,4,False
TRAP1,4,6,False
TRIM8,4,4,False
TRMT44,4,13,False
TRUB2,4,4,False
TSTA3,4,4,False
TUBE1,4,6,False
TXNRD1,4,6,False
UBALD2,4,4,False
UBC,4,4,False
ACP1,4,8,False
UBE2J1,4,6,False
UBE4B,4,4,False
USP51,4,4,False
VBP1,4,4,False
VPS33A,4,5,False
VPS36,4,5,False
VPS4B,4,5,False
VRK3,4,4,False
VWA1,4,4,False
WDR53,4,4,False
XPO7,4,3,False
XRRA1,4,5,False
YBX2,4,6,False
YIPF1,4,6,False
YOD1,4,7,False
YTHDC2,4,5,False
ZBTB48,3,3,False
ZC3H14,3,3,False
ZDHHC3,3,3,False
ZEB1,3,3,False
ZFAND5,3,3,False
ZFP30,3,4,False
ZFP62,3,4,False
ZKSCAN1,3,3,False
ZMYND19,3,3,False
ZNF100,3,8,False
ZNF117,3,3,False
ZNF251,3,3,False
ZNF282,3,4,False
ZNF287,3,3,False
ZNF330,3,4,False
ZNF37A,3,4,False
C1RL,3,3,False
ZNF470,3,3,False
ZNF479,3,3,False
ZNF480,3,4,False
C1orf174,3,3,False
ZNF598,3,3,False
ZNF639,3,4,False
ZNF683,3,3,False
ZNF689,3,4,False
ZNF70,3,3,False
ZNF746,3,4,False
ZNF804B,3,3,False
ZNF846,3,3,False
ZWILCH,3,9,False
ZWINT,3,10,False
ZYG11B,3,3,False
ACTN4,3,5,False
STMP1,3,3,False
CAB39L,3,3,False
CANX,3,3,False
CAP1,3,4,False
CBX3,3,3,False
CCDC106,3,3,False
CCDC169,3,3,False
CCDC18,3,3,False
CCNB1,3,3,False
CD63,3,3,False
CDCA7L,3,3,False
CDK11A,3,1,False
CDK5RAP2,3,2,False
CDK8,3,3,False
CDYL,3,4,False
AASDHPPT,3,3,False
CEP76,3,6,False
CHCHD7,3,4,False
ADIPOR2,3,5,False
CHD6,3,3,False
CHD9,3,3,False
CHEK2,3,4,False
CHFR,3,3,False
CHMP5,3,3,False
CIB1,3,2,False
CITED2,3,4,False
CLCN3,3,3,False
GRK3,3,2,False
CLPTM1,3,3,False
CMAS,3,4,False
CMBL,3,4,False
CMC2,3,3,False
CMPK2,3,3,False
CNOT8,3,3,False
CNPY3,3,3,False
COL18A1,3,4,False
AFF4,3,3,False
COMMD9,3,3,False
COMT,3,3,False
COQ9,3,4,False
CORO2A,3,3,False
AGFG1,3,3,False
CRX,3,3,False
CRYZ,3,3,False
CSMD1,3,3,False
CSNK1G3,3,3,False
CSPP1,3,5,False
CSTB,3,3,False
CTDSPL,3,3,False
CUL5,3,4,False
CWC25,3,3,False
CXCL3,3,3,False
CYB5R4,3,3,False
DACH1,3,3,False
DCBLD2,3,3,False
DCUN1D1,3,2,False
DDIT4,3,4,False
AHRR,3,3,False
DHX35,3,4,False
DHX40,3,3,False
DMRTA1,3,6,False
DMRTA2,3,1,False
DNAJB11,3,3,False
DNAJB14,3,4,False
DNAJB9,3,3,False
AKAP11,3,4,False
DSTN,3,4,False
DTD1,3,3,False
AKR7A2,3,4,False
AKT1,3,4,False
EEF1D,3,2,False
EGFL7,3,3,False
EIF2D,3,3,False
EIF3B,3,18,False
EIF4A2,3,5,False
ALDH1B1,3,5,False
ELK1,3,3,False
ALDH9A1,3,3,False
EMC9,3,3,False
EML4,3,4,False
EMX1,3,2,False
ERGIC1,3,3,False
ERVW-1,3,3,False
ESPN,3,3,False
ETS2,3,5,False
FAF1,3,4,False
FAIM,3,3,False
FAM104A,3,4,False
FAM126B,3,3,False
FAM131A,3,3,False
FAM13A,3,3,False
FAM156B,3,4,False
ABRAXAS1,3,3,False
FAM210B,3,3,False
FAM98A,3,3,False
FBXL19,3,6,False
ABCC5,3,3,False
FBXO17,3,9,False
FBXO25,3,3,False
FEZ2,3,3,False
FEZF1,3,3,False
FKRP,3,3,False
ANGEL2,3,4,False
FNBP1,3,8,False
FOXM1,3,3,False
FOXQ1,3,4,False
G3BP2,3,4,False
GAK,3,3,False
ANKRD12,3,3,False
GAL,3,3,False
GCHFR,3,3,False
GFM2,3,7,False
GGCT,3,3,False
GHITM,3,3,False
GIT1,3,3,False
GLRX2,3,3,False
GLT8D1,3,3,False
GNG10,3,6,False
GOLIM4,3,4,False
GPKOW,3,18,False
GPR89A,3,3,False
GSX2,3,3,False
GTPBP3,3,3,False
HAT1,3,5,False
HDDC3,3,4,False
HDGF,3,3,False
HEATR5A,3,3,False
HECTD3,3,3,False
HEMGN,3,3,False
HEXA,3,3,False
HEXD,3,2,False
AP1S1,3,3,False
HIF1A,3,3,False
HIST1H2BC,3,3,False
HIST1H2BJ,3,3,False
HK1,3,3,False
ZNF875,3,3,False
HLCS,3,3,False
HMGN5,3,4,False
HOMER1,3,3,False
HSPBP1,3,3,False
IFRD1,3,3,False
IKBKE,3,4,False
IMMP2L,3,3,False
INPP1,3,3,False
IP6K1,3,11,False
APOC1,3,4,False
IPO8,3,4,False
ISOC1,3,4,False
JRK,3,3,False
KAT6A,3,5,False
KCTD9,3,3,False
ECPAS,3,3,False
KIAA1586,3,3,False
KIF13A,3,5,False
KIF1B,3,3,False
KIF3A,3,4,False
KIF3B,3,5,False
KIF4A,3,4,False
KLF11,3,3,False
KLHL20,3,3,False
KLHL23,3,3,False
KRT18,3,3,False
LAGE3,3,5,False
LAMA5,3,1,False
LAMP1,3,3,False
LEPROTL1,3,4,False
LIG3,3,9,False
LIMK2,3,6,False
LIX1L,3,3,False
LLGL1,3,3,False
LMNA,3,3,False
LRRC61,3,4,False
ARHGAP4,3,4,False
LY6E,3,3,False
MAGEA9B,3,5,False
ARHGEF12,3,3,False
MAGT1,3,4,False
MAPK1IP1L,3,5,False
MAPK3,3,3,False
MAPK6,3,3,False
MAZ,3,2,False
MBOAT7,3,3,False
ABHD2,3,3,False
MDC1,3,3,False
MECOM,3,3,False
METAP1D,3,5,False
METTL6,3,3,False
ARL1,3,12,False
ARL2BP,3,4,False
MIER2,3,3,False
MIER3,3,4,False
MKNK2,3,3,False
MLH1,3,3,False
MLH3,3,3,False
ARL4D,3,3,False
MMAB,3,3,False
ARL5B,3,3,False
MNX1,3,3,False
MOB1B,3,3,False
MON2,3,3,False
MORC2,3,3,False
MORN1,3,2,False
MRC2,3,3,False
MRPS36,3,2,False
MSN,3,3,False
MTA3,3,3,False
MTCH1,3,3,False
MTG2,3,4,False
MTHFS,3,3,False
MTO1,3,3,False
MTPN,3,2,False
MTRF1,3,3,False
MTX2,3,3,False
MYBL1,3,3,False
ARPC3,3,3,False
MYF6,3,11,False
MYO1D,3,5,False
MZF1,3,3,False
ARPC5,3,3,False
NAPEPLD,3,3,False
NARF,3,3,False
NBN,3,3,False
NBR1,3,8,False
NDC1,3,3,False
NDUFA5,3,3,False
NDUFA7,3,5,False
ARVCF,3,7,False
NFE2,3,5,False
NFKB1,3,2,False
NFYA,3,4,False
NISCH,3,4,False
NME1-NME2,3,7,False
NME6,3,3,False
NPAS2,3,4,False
NPRL3,3,3,False
NR3C1,3,2,False
NRIP1,3,4,False
NSF,3,4,False
NT5C,3,3,False
NTMT1,3,5,False
NUDCD2,3,3,False
NUDT9,3,3,False
NUP160,3,5,False
NUP37,3,3,False
ASRGL1,3,4,False
OBSL1,3,3,False
OLIG1,3,6,False
OPN3,3,3,False
ATAD1,3,3,False
OTUD4,3,3,False
OXLD1,3,3,False
OXR1,3,3,False
P4HA1,3,3,False
PCGF6,3,3,False
PDIK1L,3,6,False
PIAS3,3,3,False
PIK3C3,3,5,False
PITPNA,3,3,False
PLEKHA2,3,3,False
PLEKHF2,3,3,False
POLK,3,3,False
POU5F1B,3,3,False
PPA2,3,3,False
PPP2R5E,3,3,False
PPP6R1,3,3,False
PPP6R3,3,3,False
PRADC1,3,3,False
PRDX2,3,4,False
PRDX3,3,3,False
PREB,3,3,False
PREPL,3,3,False
PRKACA,3,3,False
PRKD2,3,4,False
PRKDC,3,3,False
PRODH,3,5,False
PRR11,3,3,False
PRR12,3,3,False
PSMA1,3,4,False
PSMC3IP,3,3,False
PTAR1,3,4,False
PTGES2,3,3,False
PTPRF,3,4,False
CAVIN1,3,3,False
PURA,3,3,False
PUS3,3,3,False
RAB10,3,4,False
RAB1B,3,49,False
RAB21,3,4,False
RABEPK,3,4,False
RAC2,3,3,False
RANBP9,3,3,False
RAP2B,3,7,False
AUNIP,3,3,False
RB1,3,3,False
RC3H1,3,3,False
AXL,3,4,False
RCOR1,3,4,False
RELN,3,3,False
REPIN1,3,3,False
RHBDD1,3,3,False
RHOBTB3,3,4,False
RIPK1,3,3,False
RNF166,3,3,False
B4GALT2,3,3,False
RPL17-C18orf32,3,3,False
RPL35A,3,10,False
RPL41,3,3,False
RRBP1,3,3,False
RRM2,3,5,False
RSBN1L,3,5,False
RUFY1,3,3,False
RWDD4,3,3,False
SAR1B,3,3,False
SC5D,3,3,False
SCAMP4,3,4,False
SCAPER,3,3,False
SCLT1,3,4,False
SDF2L1,3,6,False
SDHD,3,3,False
SELENOO,3,6,False
SERGEF,3,4,False
SERPINF1,3,3,False
SFT2D3,3,3,False
SGTB,3,4,False
SH2B1,3,3,False
SH3BGR,3,3,False
SIL1,3,3,False
SIRT1,3,3,False
SKAP2,3,5,False
SLC13A3,3,3,False
SLC20A1,3,3,False
SLC2A4RG,3,3,False
BCL2L2,3,4,False
SLC35C2,3,3,False
SLC44A4,3,6,False
SLC9A3R2,3,4,False
SMAP1,3,3,False
SMIM10,3,3,False
SMIM14,3,3,False
SMURF1,3,3,False
BET1L,3,4,False
SNRPB,3,7,False
BEX2,3,3,False
SNX19,3,5,False
SNX1,3,2,False
SNX5,3,3,False
SOX14,3,4,False
SP6,3,3,False
SPDYE2,3,3,False
SPN,3,3,False
SPPL3,3,3,False
SPRY1,3,3,False
SPRYD4,3,3,False
SPTAN1,3,6,False
SPTBN1,3,4,False
SPTB,3,3,False
SRBD1,3,4,False
SRD5A1,3,4,False
BIVM,3,3,False
STAT1,3,3,False
STIP1,3,4,False
STOM,3,3,False
SUCLG1,3,3,False
SURF1,3,4,False
SUSD3,3,3,False
SYT5,3,3,False
TAL2,3,3,False
TAOK2,3,3,False
BOD1,3,3,False
TATDN2,3,3,False
TBX22,3,3,False
TBXA2R,3,5,False
TCAIM,3,3,False
TCEA1,3,2,False
TCEAL8,3,3,False
BPGM,3,4,False
TEAD2,3,3,False
TEC,3,3,False
TFCP2,3,3,False
TGFB1,3,3,False
TGFBRAP1,3,4,False
ACOT12,3,2,False
TIGD7,3,4,False
TLN1,3,3,False
TMC6,3,3,False
TMED5,3,3,False
BRIP1,3,3,False
BRK1,3,2,False
BRMS1,3,5,False
BROX,3,6,False
TMEM41A,3,3,False
TMEM50B,3,4,False
TMX3,3,3,False
TNFAIP8L2,3,3,False
TOPORS,3,4,False
TP53BP2,3,3,False
TRA2A,3,3,False
TRAF4,3,3,False
BTF3L4,3,3,False
TRAPPC4,3,3,False
TRAPPC8,3,4,False
TRIB3,3,3,False
TRIM11,3,3,False
TRIM16,3,3,False
TRIM5,3,3,False
TRMT13,3,3,False
TRMT2A,3,3,False
TRMT61A,3,7,False
TRMT6,3,4,False
TROAP,3,3,False
TSC22D2,3,3,False
TSSC4,3,3,False
TTC17,3,3,False
TTC3,3,3,False
TTLL12,3,3,False
TUBB4B,3,2,False
TXNRD2,3,3,False
TYMS,3,5,False
UBE2A,3,5,False
UBE2V1,3,3,False
UBN2,3,7,False
UBTF,3,3,False
UBXN11,3,3,False
UCK1,3,3,False
UCK2,3,4,False
UGP2,3,3,False
UNC45A,3,3,False
UPF3A,3,3,False
UROS,3,3,False
C12orf43,3,3,False
USP9X,3,3,False
C12orf57,3,4,False
VCPIP1,3,4,False
VDAC1,3,6,False
VDAC2,3,3,False
VEZF1,3,4,False
VEZT,3,6,False
VHL,3,5,False
VPS11,3,3,False
RIOX1,3,3,False
WDR48,3,5,False
NSD3,3,3,False
WIPF2,3,4,False
WRAP73,3,3,False
XPA,3,3,False
XPOT,3,5,False
YWHAG,3,3,False
ZBED3,3,3,False
ZBTB2,3,3,False
ZBTB34,3,3,False
ZBTB38,3,2,False
ZBTB40,3,3,False
ZC3H7A,2,2,False
ZCCHC10,2,2,False
ZDHHC14,2,2,False
C17orf58,2,2,False
CYBC1,2,2,False
ZEB2,2,2,False
C17orf75,2,2,False
ZFHX3,2,2,False
ZFP64,2,2,False
ZFP92,2,2,False
ZFPL1,2,2,False
ZFYVE16,2,2,False
ZMAT3,2,2,False
ZMPSTE24,2,5,False
ZMYM2,2,3,False
ZNF165,2,2,False
ZNF169,2,3,False
ZNF175,2,4,False
C19orf47,2,2,False
ZNF181,2,2,False
ZNF25,2,4,False
REX1BD,2,2,False
ZNF277,2,2,False
ZNF280B,2,2,False
ZNF320,2,2,False
ZNF329,2,2,False
ZNF346,2,3,False
ZNF354A,2,2,False
ZNF365,2,2,False
ZNF384,2,2,False
ZNF398,2,0,False
ZNF415,2,2,False
ZNF460,2,3,False
C1orf112,2,2,False
ZNF493,2,2,False
ZNF519,2,1,False
ZNF558,2,2,False
ZNF572,2,2,False
ZNF581,2,2,False
ZNF595,2,2,False
ZNF615,2,2,False
ZNF619,2,3,False
ZNF638,2,2,False
ZNF652,2,2,False
C1orf53,2,6,False
ZNF660,2,2,False
ZNF664,2,2,False
ZNF714,2,2,False
ZNF718,2,2,False
ZNF730,2,2,False
ZNF75A,2,3,False
ZNF765,2,2,False
ZNF773,2,2,False
ZNF77,2,3,False
ZNF780A,2,2,False
C21orf58,2,2,False
ZNF791,2,2,False
ZNF800,2,2,False
ZNF808,2,2,False
ZNF823,2,2,False
ZNF837,2,4,False
ZNF879,2,5,False
ZSCAN10,2,2,False
ZSCAN12,2,2,False
ZXDC,2,2,False
C2orf76,2,2,False
C4orf3,2,2,False
C5orf24,2,4,False
TMEM267,2,2,False
MPIG6B,2,2,False
