gene,mean_R,mean_NR,diff_R_minus_NR,p,padj
PRKCQ,1.760876,1.8232766,-0.06240058,0.83340734,0.9159520619590493
HSP90AA4P,0.12567383,0.09952259,0.02615124,0.83340734,0.9159520619590493
BTAF1,1.4180045,1.4181122,-0.00010764599,0.83340734,0.9159520619590493
SRGAP3,0.36464313,0.36328605,0.0013570786,0.83340734,0.9159520619590493
STRADA,0.58430266,0.6132449,-0.028942227,0.83340734,0.9159520619590493
TRAM2,0.12547997,0.115933314,0.009546652,0.83340734,0.9159520619590493
SMEK2,1.613788,1.6118972,0.0018907785,0.83340734,0.9159520619590493
APPL1,0.35529217,0.36672863,-0.011436462,0.83340734,0.9159520619590493
TRAV17,0.5120487,0.5223186,-0.01026988,0.83340734,0.9159520619590493
CXCR4,9.736256,9.597834,0.13842201,0.83340734,0.9159520619590493
LY9,1.9309095,1.8870066,0.043902874,0.83340734,0.9159520619590493
NSUN2,1.2758343,1.3017684,-0.0259341,0.83340734,0.9159520619590493
RP11-416K24.2,0.5178385,0.5006099,0.017228603,0.83340734,0.9159520619590493
RP11-546B8.5,0.69873106,0.71081465,-0.01208359,0.83340734,0.9159520619590493
DOPEY1,0.3630307,0.34900758,0.014023125,0.83340734,0.9159520619590493
ING1,0.31889758,0.2978524,0.021045178,0.83340734,0.9159520619590493
VPS13D,1.1183255,1.1371682,-0.018842697,0.83340734,0.9159520619590493
RPL8,9.93788,9.955294,-0.017414093,0.83340734,0.9159520619590493
PKD1P1,0.117998905,0.12455514,-0.0065562353,0.83340734,0.9159520619590493
NOSIP,1.7807012,1.6414973,0.1392039,0.83340734,0.9159520619590493
HNRNPCP3,0.13758981,0.14659913,-0.009009317,0.83340734,0.9159520619590493
TMEM175,1.2353573,1.208635,0.026722312,0.83340734,0.9159520619590493
PNRC1,2.101596,1.9612049,0.14039123,0.83340734,0.9159520619590493
EIF4A3,2.6234417,2.5833542,0.04008746,0.83340734,0.9159520619590493
DDX3X,4.3089128,4.2327375,0.07617521,0.83340734,0.9159520619590493
SMARCD1,0.47528547,0.4744521,0.00083336234,0.83340734,0.9159520619590493
RPS10P3,0.1051368,0.10022185,0.004914947,0.83340734,0.9159520619590493
ZNF737,0.2745749,0.27256277,0.0020121336,0.83340734,0.9159520619590493
ZDHHC17,0.5825388,0.59585726,-0.013318479,0.83340734,0.9159520619590493
ADAM10,1.6771168,1.7494928,-0.07237601,0.83340734,0.9159520619590493
SLC38A2,3.5168946,3.4997938,0.017100811,0.83340734,0.9159520619590493
EEF1B2P1,0.22015445,0.2326595,-0.0125050545,0.83340734,0.9159520619590493
IL2RA,0.37723812,0.33199203,0.045246094,0.83340734,0.9159520619590493
ZNF557,0.15407124,0.15888438,-0.0048131347,0.83340734,0.9159520619590493
RPL31P49,0.15989026,0.15095884,0.008931428,0.83340734,0.9159520619590493
RP11-462L8.2,0.15561531,0.15311368,0.0025016367,0.83340734,0.9159520619590493
RP6-218J18.2,0.1582582,0.17927837,-0.021020174,0.83340734,0.9159520619590493
CTC-260E6.2,0.33874753,0.33915702,-0.0004094839,0.83340734,0.9159520619590493
NSUN5,0.69043297,0.74700385,-0.056570888,0.83340734,0.9159520619590493
FZD3,0.17612198,0.15670967,0.019412309,0.83340734,0.9159520619590493
RP11-587D21.1,0.191935,0.2045097,-0.0125747025,0.83340734,0.9159520619590493
BMP2K,0.13311903,0.13198788,0.0011311471,0.83340734,0.9159520619590493
ARG2,0.25720105,0.20498155,0.052219495,0.83340734,0.9159520619590493
EIF4A2P4,0.32798487,0.3096897,0.018295169,0.83340734,0.9159520619590493
ANKRD36,3.0116687,3.0694652,-0.05779648,0.83340734,0.9159520619590493
ERO1L,1.5519973,1.6681428,-0.11614549,0.83340734,0.9159520619590493
HS3ST3B1,0.89056826,0.9238967,-0.033328414,0.83340734,0.9159520619590493
MTMR1,0.5752847,0.5441576,0.031127095,0.83340734,0.9159520619590493
RP1-292B18.1,0.42767578,0.3855024,0.042173386,0.83340734,0.9159520619590493
ADI1,0.6839595,0.7415571,-0.057597637,0.83340734,0.9159520619590493
CYTH1,3.0907931,3.160109,-0.06931591,0.83340734,0.9159520619590493
LRP5L,0.2779348,0.3000001,-0.022065312,0.83340734,0.9159520619590493
ATP6V1G2-DDX39B,0.18477131,0.18772908,-0.0029577613,0.83340734,0.9159520619590493
RP11-436I9.5,0.18783271,0.20898849,-0.021155775,0.83340734,0.9159520619590493
HMGB1P1,0.15160288,0.16573133,-0.014128447,0.83340734,0.9159520619590493
EPM2AIP1,0.66326404,0.68773633,-0.024472296,0.83340734,0.9159520619590493
LINC00863,0.21120678,0.22578481,-0.0145780295,0.83340734,0.9159520619590493
TUBB4B,2.9985642,3.0897715,-0.091207266,0.83340734,0.9159520619590493
NOD1,0.49021697,0.5150005,-0.024783552,0.83340734,0.9159520619590493
ZBTB7A,0.2771225,0.24899307,0.028129429,0.83340734,0.9159520619590493
ZNF444,0.2569363,0.26577803,-0.008841723,0.83340734,0.9159520619590493
PRR3,0.31995812,0.33371153,-0.013753414,0.83340734,0.9159520619590493
KATNBL1P6,0.123056315,0.11845322,0.0046030954,0.83340734,0.9159520619590493
ZNF587,0.5403908,0.54807085,-0.0076800585,0.83340734,0.9159520619590493
AC137932.1,0.21690583,0.22149722,-0.0045913905,0.83340734,0.9159520619590493
GGACT,0.2284218,0.23719269,-0.008770883,0.83340734,0.9159520619590493
TRA2B,3.6801558,3.6310694,0.049086332,0.83340734,0.9159520619590493
FNTB,0.23581314,0.22788087,0.0079322755,0.83340734,0.9159520619590493
N6AMT1,0.17217283,0.16470124,0.0074715912,0.83340734,0.9159520619590493
RP11-196G18.22,0.11576962,0.10076126,0.01500836,0.83340734,0.9159520619590493
RABL2A,0.660322,0.67179954,-0.01147753,0.83340734,0.9159520619590493
ZC3H8,0.8955354,0.82822716,0.06730825,0.83340734,0.9159520619590493
NACA3P,1.2743984,1.2045827,0.069815755,0.83340734,0.9159520619590493
HSP90AB3P,0.8496289,0.7741094,0.0755195,0.83340734,0.9159520619590493
NUMA1,2.1040056,2.1123111,-0.00830555,0.83340734,0.9159520619590493
ZNF799,0.13727929,0.13797407,-0.00069478154,0.83340734,0.9159520619590493
RP5-857K21.7,0.48375347,0.47378525,0.009968221,0.83340734,0.9159520619590493
DOCK11,1.1252888,1.1400613,-0.014772415,0.83340734,0.9159520619590493
ASNS,0.37970078,0.40500212,-0.025301337,0.83340734,0.9159520619590493
AMZ2P1,0.42096093,0.41787145,0.0030894876,0.83340734,0.9159520619590493
RPS4XP3,0.22506084,0.22771,-0.0026491582,0.83340734,0.9159520619590493
EIF4BP6,1.13706,1.1571556,-0.020095587,0.83340734,0.9159520619590493
CXCL16,0.15923494,0.092446655,0.066788286,0.8407521,0.923950148049748
RP11-589C21.6,0.13434368,0.13568504,-0.0013413578,0.8416769,0.9243755453948918
LINC00888,0.08461165,0.10755886,-0.022947215,0.8418988,0.9243755453948918
AC007383.3,0.14715607,0.13849746,0.008658618,0.8420117,0.9243755453948918
DECR2,0.112385444,0.11506529,-0.0026798472,0.8420117,0.9243755453948918
AF230666.2,0.1262579,0.12807767,-0.0018197745,0.8420522,0.9243755453948918
RP11-385F5.4,0.1154519,0.105341576,0.010110326,0.8420522,0.9243755453948918
LIMD1-AS1,0.17234649,0.1834114,-0.011064917,0.8420522,0.9243755453948918
RNU4-2,0.20052075,0.14231682,0.058203936,0.8491483,0.9243755453948918
EIF1AY,0.8256272,0.84918916,-0.023561954,0.8494904,0.9243755453948918
RNU4ATAC16P,0.12751901,0.13269255,-0.005173534,0.85048157,0.9243755453948918
LHFP,0.13816763,0.19607863,-0.057910994,0.85048586,0.9243755453948918
RP11-88I18.2,0.100352354,0.11452575,-0.014173396,0.85048586,0.9243755453948918
RP11-103G8.2,0.123130955,0.10996575,0.013165206,0.85048586,0.9243755453948918
ACTBP12,0.1250309,0.08572591,0.039304994,0.85057575,0.9243755453948918
RP11-829H16.5,0.13719508,0.14221238,-0.0050172955,0.8506399,0.9243755453948918
AC092299.7,0.14070629,0.13257892,0.008127362,0.8506399,0.9243755453948918
RP11-353N4.3,0.15108837,0.1303049,0.02078347,0.8506399,0.9243755453948918
RP11-603B24.1,0.23219693,0.1724426,0.059754327,0.8506399,0.9243755453948918
TPM1,0.15790838,0.14140306,0.016505316,0.8506399,0.9243755453948918
SLFNL1,0.10941747,0.1141812,-0.00476373,0.85068256,0.9243755453948918
AC010441.1,0.22379112,0.17339906,0.05039206,0.85068256,0.9243755453948918
OSBP2,0.1228421,0.118535355,0.0043067485,0.8507082,0.9243755453948918
RP11-458F8.4,0.110869475,0.10338037,0.0074891075,0.8507082,0.9243755453948918
STOML1,0.12256419,0.123772316,-0.0012081265,0.8507082,0.9243755453948918
ACTG1P11,0.108863994,0.102891095,0.0059728995,0.8507082,0.9243755453948918
C14orf28,0.12990455,0.13559064,-0.0056860894,0.8507082,0.9243755453948918
CTD-2302E22.2,0.10843507,0.09438608,0.014048994,0.8507082,0.9243755453948918
TRAV3,0.26100802,0.27111274,-0.010104716,0.8507082,0.9243755453948918
GALNT3,0.23199093,0.21490751,0.017083421,0.8507082,0.9243755453948918
TRMT10A,0.09354991,0.104670875,-0.011120968,0.8507082,0.9243755453948918
ADAM28,0.19702011,0.21714814,-0.020128027,0.8507167,0.9243755453948918
RP11-362K14.5,0.18175359,0.19388242,-0.01212883,0.85072094,0.9243755453948918
OSBPL5,0.23384878,0.20609774,0.027751043,0.85072094,0.9243755453948918
LIPT1,0.22553179,0.20713602,0.018395767,0.85072094,0.9243755453948918
ZBED5-AS1,0.28506586,0.30018216,-0.015116304,0.85072523,0.9243755453948918
PCBP1-AS1,1.2397312,1.2504959,-0.010764718,0.85072523,0.9243755453948918
KMT2E-AS1,0.95423216,0.9763404,-0.022108257,0.85072523,0.9243755453948918
PEX1,0.40905213,0.43172047,-0.022668332,0.85072523,0.9243755453948918
CASC7,1.2008276,1.2058369,-0.0050092936,0.85072523,0.9243755453948918
TIMM10B,1.1950271,1.171047,0.02398014,0.85072523,0.9243755453948918
CTA-351J1.1,0.4083242,0.38295162,0.025372595,0.85072523,0.9243755453948918
RP11-529H20.3,0.24902678,0.23764685,0.011379927,0.85072523,0.9243755453948918
MKLN1-AS1,3.6644077,3.5388286,0.12557912,0.85072523,0.9243755453948918
THUMPD1,1.738543,1.8269323,-0.08838928,0.85072523,0.9243755453948918
ZFP36,7.6568737,7.8350916,-0.17821789,0.85072523,0.9243755453948918
TBC1D4,1.3258395,1.354486,-0.02864647,0.85072523,0.9243755453948918
RRP7B,0.9733495,0.9030441,0.07030541,0.85072523,0.9243755453948918
TRAV1-2,0.5335332,0.52907443,0.004458785,0.85072523,0.9243755453948918
STARD5,0.49248824,0.5024911,-0.010002881,0.85072523,0.9243755453948918
EGLN1,0.22684573,0.22281054,0.0040351897,0.85072523,0.9243755453948918
MAPK3,0.25424105,0.30643213,-0.05219108,0.85072523,0.9243755453948918
PIK3CD,2.6690505,2.7164433,-0.047392845,0.85072523,0.9243755453948918
RPS26P8,0.23726629,0.21918151,0.01808478,0.85072523,0.9243755453948918
GNL1,0.9078927,0.8650894,0.042803288,0.85072523,0.9243755453948918
SLC35B4,0.35947597,0.3824774,-0.023001432,0.85072523,0.9243755453948918
DNAJA1P3,0.52117795,0.44996598,0.071211964,0.85072523,0.9243755453948918
RP11-199F11.2,0.113846555,0.12628096,-0.012434408,0.85072523,0.9243755453948918
RP11-326C3.2,0.33311608,0.32580626,0.007309824,0.85072523,0.9243755453948918
FBXO38,0.8410697,0.8627606,-0.021690905,0.85072523,0.9243755453948918
HERC2,1.1103008,1.1321938,-0.021893024,0.85072523,0.9243755453948918
EIF4BP7,0.5607467,0.55819255,0.0025541782,0.85072523,0.9243755453948918
KLHL6-AS1,0.42736384,0.4261225,0.0012413561,0.85072523,0.9243755453948918
SIN3B,0.4666419,0.4806309,-0.0139890015,0.85072523,0.9243755453948918
SCARNA9,0.17366979,0.193145,-0.019475222,0.85072523,0.9243755453948918
CHORDC1,2.7855206,2.449366,0.33615446,0.85072523,0.9243755453948918
PSME4,1.2690539,1.2259747,0.043079257,0.85072523,0.9243755453948918
AC004893.11,0.19302706,0.18975575,0.0032713115,0.85072523,0.9243755453948918
IL6ST,2.2537496,2.239437,0.014312506,0.85072523,0.9243755453948918
GPR82,0.2569121,0.24893446,0.00797765,0.85072523,0.9243755453948918
ARID2,1.7590975,1.8235983,-0.06450081,0.85072523,0.9243755453948918
CTD-2192J16.15,3.4350915,3.4548166,-0.019725084,0.85072523,0.9243755453948918
CTNS,0.22080821,0.21496816,0.005840048,0.85072523,0.9243755453948918
RP11-742N3.1,7.0839953,7.4538217,-0.36982632,0.85072523,0.9243755453948918
RB1,0.9125548,0.9140638,-0.0015090108,0.85072523,0.9243755453948918
DENND1A,0.27005836,0.2666637,0.0033946633,0.85072523,0.9243755453948918
PRKCI,0.19689023,0.20350777,-0.006617531,0.85072523,0.9243755453948918
ZC3H12D,1.4328009,1.4992799,-0.06647897,0.85072523,0.9243755453948918
RBM38,1.15354,1.1362338,0.017306209,0.85072523,0.9243755453948918
SPG7,1.8452328,1.8656114,-0.02037859,0.85072523,0.9243755453948918
RPL12P29,0.15868795,0.13912436,0.019563586,0.85072523,0.9243755453948918
ACACB,0.2098157,0.20544077,0.0043749213,0.85072523,0.9243755453948918
TVP23C-CDRT4,0.17696552,0.17337196,0.003593564,0.85072523,0.9243755453948918
RHOBTB2,0.16126312,0.17081486,-0.009551734,0.85072523,0.9243755453948918
XXbac-BPG181M17.6,0.82442796,0.81615925,0.008268714,0.85072523,0.9243755453948918
HNRNPMP1,0.24758518,0.2526995,-0.005114317,0.85072523,0.9243755453948918
KDM3B,0.6749377,0.66331863,0.011619091,0.85072523,0.9243755453948918
VPS13B,1.8693047,1.8245351,0.044769526,0.85072523,0.9243755453948918
MAP2K5,0.6489951,0.68406606,-0.035070956,0.85072523,0.9243755453948918
P2RY10,1.7459334,1.7182362,0.027697206,0.85072523,0.9243755453948918
RNF125,1.4937676,1.4109471,0.082820535,0.85072523,0.9243755453948918
DNAJB1,7.713263,7.4540477,0.25921535,0.85072523,0.9243755453948918
BRF2,0.20522416,0.20689319,-0.0016690344,0.85072523,0.9243755453948918
AP4B1-AS1,0.15738213,0.15811342,-0.0007312894,0.85072523,0.9243755453948918
MGA,1.0852605,1.0391889,0.04607165,0.85072523,0.9243755453948918
SNRNP70,0.76113975,0.7410675,0.020072222,0.85072523,0.9243755453948918
EEF1B2P2,0.1731769,0.14702442,0.026152477,0.85072523,0.9243755453948918
SCAF11,2.7129362,2.635456,0.07748008,0.85072523,0.9243755453948918
TFEB,0.21030156,0.18803397,0.022267595,0.85072523,0.9243755453948918
GLIPR1,2.3613853,2.4365067,-0.0751214,0.85072523,0.9243755453948918
MT-RNR2,16.363087,16.43969,-0.076602936,0.85072523,0.9243755453948918
ST3GAL2,0.2587702,0.2587989,-2.8699636e-05,0.85072523,0.9243755453948918
SYTL1,1.7098272,1.6998441,0.009983063,0.85072523,0.9243755453948918
PINX1,0.38622317,0.41033372,-0.024110556,0.85072523,0.9243755453948918
AJ271736.10,0.13289462,0.13228104,0.0006135851,0.85072523,0.9243755453948918
JMJD1C,3.1032076,3.1499324,-0.046724796,0.85072523,0.9243755453948918
ACBD4,0.24438292,0.26198986,-0.017606944,0.85072523,0.9243755453948918
RPL5P24,0.23684514,0.2449193,-0.008074164,0.85072523,0.9243755453948918
CTD-2240E14.4,0.114156365,0.11284979,0.0013065785,0.85072523,0.9243755453948918
ARID1B,1.1064922,1.1096301,-0.0031379461,0.85072523,0.9243755453948918
DPP4,0.40820226,0.4508746,-0.042672336,0.85072523,0.9243755453948918
SLC5A6,0.8387334,0.7988542,0.039879203,0.85072523,0.9243755453948918
FAM21D,0.52666515,0.54196244,-0.015297294,0.85072523,0.9243755453948918
NOTCH2NL,1.9168259,1.9484115,-0.031585574,0.85072523,0.9243755453948918
TRIM44,0.28285804,0.27238807,0.010469973,0.85072523,0.9243755453948918
CUL4A,1.438449,1.4518211,-0.013372064,0.85072523,0.9243755453948918
FAM107B,2.2034407,2.1975791,0.005861521,0.85072523,0.9243755453948918
GXYLT1,0.33283314,0.31950065,0.013332486,0.85072523,0.9243755453948918
SPEN,1.1376963,1.1561571,-0.01846087,0.85072523,0.9243755453948918
RPL4,10.447002,10.39171,0.05529213,0.85072523,0.9243755453948918
KLC1,1.5803734,1.5525011,0.027872324,0.85072523,0.9243755453948918
INTS8,0.49178988,0.5000766,-0.008286715,0.85072523,0.9243755453948918
GLTSCR1,0.1311418,0.13164611,-0.0005043149,0.85072523,0.9243755453948918
ZNF767,0.5559758,0.5585385,-0.0025627017,0.85072523,0.9243755453948918
FTX,0.7751,0.7902121,-0.015112102,0.85072523,0.9243755453948918
RPL4P4,2.5656595,2.4722035,0.09345603,0.85072523,0.9243755453948918
ZNF2,0.15201235,0.1653286,-0.013316259,0.85072523,0.9243755453948918
RP3-508I15.19,0.30583787,0.29630736,0.0095305145,0.85072523,0.9243755453948918
ST13P4,0.35508636,0.35050493,0.0045814216,0.85072523,0.9243755453948918
DCAF10,0.31208053,0.30283982,0.009240717,0.85072523,0.9243755453948918
RP11-159D12.2,0.42050245,0.42711368,-0.006611228,0.85072523,0.9243755453948918
HIPK1,2.0933456,2.0772786,0.016067028,0.85072523,0.9243755453948918
SNF8,0.40962058,0.4089588,0.0006617904,0.85072523,0.9243755453948918
C11orf71,0.28427505,0.27052647,0.013748586,0.85072523,0.9243755453948918
AC034193.5,0.13617852,0.1634109,-0.027232379,0.85072523,0.9243755453948918
VPS13A,1.3064237,1.3275602,-0.021136522,0.85072523,0.9243755453948918
RP11-497H16.6,0.1105215,0.11636686,-0.0058453605,0.85072523,0.9243755453948918
AL513327.1,0.37148884,0.3734763,-0.0019874573,0.85072523,0.9243755453948918
RP11-705C15.2,1.905425,1.9536264,-0.04820144,0.85072523,0.9243755453948918
EEF1A1P24,0.20210284,0.18244682,0.019656017,0.85072523,0.9243755453948918
AC138035.2,1.0372968,0.98793906,0.049357712,0.85072523,0.9243755453948918
MORF4L1P1,0.99774754,1.0401653,-0.042417765,0.85072523,0.9243755453948918
TIGD1,0.24457483,0.20654984,0.03802499,0.85072523,0.9243755453948918
CDK5R1,0.1090792,0.102073975,0.007005222,0.85907274,0.9332976114869079
PHLDA2,0.1401397,0.11700814,0.023131557,0.85907274,0.9332976114869079
RP11-415F23.4,0.18965743,0.18897943,0.00067800283,0.8594078,0.9334200640776881
DNAJC9-AS1,0.12824103,0.12954868,-0.0013076514,0.8594078,0.9334200640776881
RP13-216E22.4,0.10910044,0.08974506,0.019355379,0.8672764,0.9334200640776881
AC005682.5,0.101033054,0.09486213,0.006170921,0.8680398,0.9334200640776881
AC005339.2,0.13008232,0.124308154,0.00577417,0.8680398,0.9334200640776881
RP11-118B22.1,0.11837238,0.12598868,-0.0076162964,0.8680398,0.9334200640776881
RP11-706O15.5,0.100269325,0.099147424,0.001121901,0.8680398,0.9334200640776881
CTD-3074O7.5,0.12248219,0.14452632,-0.02204413,0.8680398,0.9334200640776881
CREB3L4,0.1648375,0.16853313,-0.003695637,0.86807764,0.9334200640776881
RP11-512N4.2,0.17806144,0.18494701,-0.0068855733,0.86807764,0.9334200640776881
CYB5D1,0.20619072,0.17462277,0.031567946,0.8681003,0.9334200640776881
AC090602.2,0.1305058,0.124151394,0.0063544065,0.8681003,0.9334200640776881
TUBB4A,0.14448912,0.1360995,0.008389622,0.8681003,0.9334200640776881
SNORA77,0.18904857,0.19256873,-0.003520161,0.8681003,0.9334200640776881
AC008440.5,0.28531995,0.19587575,0.089444205,0.8681116,0.9334200640776881
RP11-265D17.2,0.23214255,0.22516997,0.006972581,0.8681116,0.9334200640776881
PPP1R16A,0.1937326,0.18252042,0.011212185,0.8681116,0.9334200640776881
ZC2HC1A,0.14549379,0.15923811,-0.013744324,0.8681116,0.9334200640776881
RP11-252I14.2,0.18131474,0.17648244,0.0048322976,0.8681116,0.9334200640776881
WIZ,0.17753756,0.15757063,0.01996693,0.8681154,0.9334200640776881
SNX25,0.2292101,0.21910411,0.010105982,0.8681154,0.9334200640776881
RP11-192H23.5,0.5129649,0.49670106,0.016263843,0.8681154,0.9334200640776881
ABCA5,0.44422093,0.43790054,0.006320387,0.8681154,0.9334200640776881
snoU13,0.4076272,0.40918207,-0.0015548766,0.8681154,0.9334200640776881
AFG3L1P,0.7408696,0.7858145,-0.044944942,0.8681154,0.9334200640776881
CTD-2647L4.4,1.4095446,1.4361812,-0.0266366,0.8681154,0.9334200640776881
TMEM67,0.24873078,0.26220876,-0.013477981,0.8681154,0.9334200640776881
RP11-122C9.1,3.2606413,3.0816207,0.17902064,0.8681154,0.9334200640776881
MX2,1.5293,1.6928488,-0.16354883,0.8681154,0.9334200640776881
MTRNR2L12,4.89764,5.1554117,-0.2577715,0.8681154,0.9334200640776881
PRCP,0.55984414,0.5838983,-0.02405417,0.8681154,0.9334200640776881
MUTYH,0.6444992,0.65249103,-0.00799185,0.8681154,0.9334200640776881
RPL15P18,0.16405757,0.16058229,0.0034752786,0.8681154,0.9334200640776881
RELL1,0.3214657,0.29037654,0.031089157,0.8681154,0.9334200640776881
LIPE,0.17729384,0.1785489,-0.0012550652,0.8681154,0.9334200640776881
RPS3AP44,0.14261854,0.13207744,0.010541096,0.8681154,0.9334200640776881
RP1-40G4P.1,0.14207879,0.14026423,0.0018145591,0.8681154,0.9334200640776881
RP5-1073O3.2,0.17593992,0.17139024,0.004549682,0.8681154,0.9334200640776881
SLC2A14,0.3467345,0.3761398,-0.029405296,0.8681154,0.9334200640776881
SRSF2,5.6098633,5.735331,-0.12546778,0.8681154,0.9334200640776881
CAPG,0.96190464,1.135596,-0.17369139,0.8681154,0.9334200640776881
SNX29,0.6606185,0.6293564,0.0312621,0.8681154,0.9334200640776881
UTP14C,0.14386559,0.14244626,0.0014193207,0.8681154,0.9334200640776881
HAX1,1.689879,1.7203971,-0.030518174,0.8681154,0.9334200640776881
ZNF333,0.40336692,0.421216,-0.017849088,0.8681154,0.9334200640776881
CXorf57,0.2647048,0.2854601,-0.02075532,0.8681154,0.9334200640776881
CEP44,0.32372147,0.34647813,-0.022756666,0.8681154,0.9334200640776881
CSGALNACT2,0.7683963,0.76007706,0.008319259,0.8681154,0.9334200640776881
PBRM1,1.1882161,1.2382628,-0.050046682,0.8681154,0.9334200640776881
ERVK13-1,0.411992,0.40484667,0.007145345,0.8681154,0.9334200640776881
WDR45,1.1997494,1.1719769,0.027772427,0.8681154,0.9334200640776881
MYBL1,0.29147527,0.26865774,0.022817522,0.8681154,0.9334200640776881
TRGV4,0.6671089,0.6861147,-0.019005835,0.8681154,0.9334200640776881
XAB2,0.6398851,0.6760143,-0.036129177,0.8681154,0.9334200640776881
CTD-2651B20.1,0.13121791,0.13162632,-0.00040841103,0.8681154,0.9334200640776881
SDR39U1,2.131655,2.1325588,-0.00090384483,0.8681154,0.9334200640776881
MAP3K2,0.96133435,0.9532333,0.008101046,0.8681154,0.9334200640776881
PRDM2,2.59143,2.5766103,0.014819622,0.8681154,0.9334200640776881
PABPC1P3,1.1200345,1.1282634,-0.008228898,0.8681154,0.9334200640776881
CDIPT,0.3244191,0.31991705,0.004502058,0.8681154,0.9334200640776881
NCK2,0.9091039,0.92788994,-0.018786073,0.8681154,0.9334200640776881
PAPD7,0.38715452,0.36674073,0.020413786,0.8681154,0.9334200640776881
HCG4P11,0.44701886,0.43624547,0.0107733905,0.8681154,0.9334200640776881
ZNF202,0.20575395,0.19705413,0.008699819,0.8681154,0.9334200640776881
MTRNR2L6,0.34607753,0.36953446,-0.023456931,0.8681154,0.9334200640776881
FTH1P4,0.3671041,0.38816172,-0.021057606,0.8681154,0.9334200640776881
EEF1A1P4,0.64011085,0.6340519,0.0060589314,0.8681154,0.9334200640776881
TSPYL1,4.835393,4.782335,0.053058147,0.8681154,0.9334200640776881
EEF1A1P17,0.18259762,0.17457277,0.008024856,0.8681154,0.9334200640776881
PRPF8,2.5423748,2.6133816,-0.071006775,0.8681154,0.9334200640776881
GUSBP3,0.7494306,0.7402875,0.009143114,0.8681154,0.9334200640776881
KDELC2,0.18378977,0.19582765,-0.012037873,0.8681154,0.9334200640776881
SPTY2D1,1.1315062,1.1068851,0.024621129,0.8681154,0.9334200640776881
ITPR3,0.5562516,0.5648597,-0.008608103,0.8681154,0.9334200640776881
ACSL3,0.6709098,0.68579966,-0.014889836,0.8681154,0.9334200640776881
MAT2A,3.36212,3.4933014,-0.13118148,0.8681154,0.9334200640776881
NSUN5P2,0.8877431,0.90054023,-0.012797117,0.8681154,0.9334200640776881
CNST,1.2201222,1.1922835,0.027838707,0.8681154,0.9334200640776881
TFE3,0.38733807,0.34953633,0.037801743,0.8681154,0.9334200640776881
HDHD3,0.4038155,0.39091662,0.012898892,0.8681154,0.9334200640776881
RP11-343B5.1,0.16375107,0.15998845,0.0037626177,0.8681154,0.9334200640776881
IBA57,0.2549981,0.23211549,0.022882596,0.8681154,0.9334200640776881
RP11-384K6.2,0.24490283,0.2382675,0.006635338,0.8681154,0.9334200640776881
LRCH1,0.35695344,0.3700467,-0.013093263,0.8681154,0.9334200640776881
PPP1R13B,0.23432148,0.23113516,0.0031863153,0.8681154,0.9334200640776881
SELK,3.832637,3.6424634,0.19017363,0.8681154,0.9334200640776881
RPTOR,0.6318561,0.63823766,-0.0063815713,0.8681154,0.9334200640776881
RPL7AP6,1.53019,1.5587583,-0.028568268,0.8681154,0.9334200640776881
RP6-206I17.1,0.9995363,1.0253316,-0.02579534,0.8681154,0.9334200640776881
DDX55,0.49216282,0.5129541,-0.020791292,0.8681154,0.9334200640776881
CD5,2.7135687,2.774709,-0.0611403,0.8681154,0.9334200640776881
ZNF142,0.6162333,0.6154038,0.00082951784,0.8681154,0.9334200640776881
NIN,1.3913188,1.4132538,-0.021934986,0.8681154,0.9334200640776881
CTD-2002H8.2,0.18366794,0.17444174,0.009226203,0.8681154,0.9334200640776881
PTCHD3P1,0.30869448,0.31108227,-0.0023877919,0.8681154,0.9334200640776881
CHM,0.6478957,0.63901174,0.008883953,0.8681154,0.9334200640776881
RPL18A,10.536726,10.623807,-0.087080956,0.8681154,0.9334200640776881
RASA4,1.0462857,1.028358,0.017927766,0.8681154,0.9334200640776881
ZHX2,0.72507596,0.7341767,-0.009100735,0.8681154,0.9334200640776881
CBR4,0.39406788,0.4156578,-0.021589905,0.8681154,0.9334200640776881
RFWD2,0.4660152,0.44450817,0.021507025,0.8681154,0.9334200640776881
LIN37,0.37011328,0.33846852,0.03164476,0.8681154,0.9334200640776881
WWP1,1.239956,1.2642941,-0.024338126,0.8681154,0.9334200640776881
RPUSD2,0.21066707,0.2070082,0.0036588758,0.8681154,0.9334200640776881
SERF1B,0.4969515,0.5348051,-0.03785363,0.8681154,0.9334200640776881
CLOCK,0.44370198,0.4420121,0.0016898811,0.8681154,0.9334200640776881
NANS,1.1599739,1.1614789,-0.0015050173,0.8681154,0.9334200640776881
PABPC1P4,0.41953135,0.4151974,0.004333943,0.8681154,0.9334200640776881
ERVK3-1,1.9251747,1.9877303,-0.06255555,0.8681154,0.9334200640776881
NUP214,2.0045862,2.02871,-0.024123669,0.8681154,0.9334200640776881
RP11-324I22.3,0.7065222,0.7081333,-0.001611054,0.8681154,0.9334200640776881
XPNPEP3,0.39510712,0.41299385,-0.017886728,0.8681154,0.9334200640776881
PTS,0.4305746,0.43368787,-0.0031132698,0.8681154,0.9334200640776881
RALGAPB,0.80787057,0.8048372,0.00303334,0.8681154,0.9334200640776881
FOS,6.497597,6.441836,0.055761337,0.8681154,0.9334200640776881
CRLS1,0.35338935,0.3282231,0.025166243,0.8681154,0.9334200640776881
