gene,mean_R,mean_NR,diff_R_minus_NR,p,padj
CTSH,1.2566862,1.5887264,-0.3320402,0.86307937,0.915181767520874
TSSC2,0.16074324,0.16334791,-0.0026046783,0.86307937,0.915181767520874
HNRNPA1P50,0.11240188,0.113017075,-0.00061519444,0.86307937,0.915181767520874
AC004166.6,0.27839622,0.28550792,-0.0071116984,0.86307937,0.915181767520874
ZNF257,0.16442275,0.19300865,-0.028585896,0.86307937,0.915181767520874
COX19,0.7090899,0.73095304,-0.021863163,0.86307937,0.915181767520874
DEF6,3.3886814,3.422804,-0.034122705,0.86307937,0.915181767520874
CTD-2583A14.11,0.12051027,0.1143586,0.006151676,0.86307937,0.915181767520874
NPIPA5,0.86037034,0.8945224,-0.03415209,0.86307937,0.915181767520874
SMAP2,2.321045,2.3010452,0.019999743,0.86307937,0.915181767520874
C7orf26,0.24775457,0.25843385,-0.010679275,0.86307937,0.915181767520874
ZNF528,0.3041532,0.29432544,0.009827763,0.86307937,0.915181767520874
RPL6,9.761643,9.827671,-0.06602764,0.86307937,0.915181767520874
NSMF,0.2840155,0.2762422,0.00777331,0.86307937,0.915181767520874
RPL21P44,0.10816121,0.09153925,0.016621962,0.86307937,0.915181767520874
RP11-328L11.1,0.09455753,0.116218485,-0.021660954,0.8788622,0.9258429466138276
RP11-526I2.5,0.14159921,0.126532,0.015067205,0.88004273,0.9258429466138276
ADAMDEC1,0.086101845,0.13759497,-0.051493123,0.88005245,0.9258429466138276
ZNF836,0.24952333,0.25656214,-0.007038817,0.88005567,0.9258429466138276
FGFRL1,0.123207875,0.12971216,-0.00650429,0.88005567,0.9258429466138276
RP11-79D8.2,0.11556356,0.10837367,0.007189885,0.88005567,0.9258429466138276
PLAT,0.1679274,0.15006381,0.017863587,0.88005567,0.9258429466138276
ZNF284,0.23606224,0.2484422,-0.012379959,0.88005567,0.9258429466138276
SNHG17,1.1467055,1.2350633,-0.088357806,0.88005567,0.9258429466138276
PPP1R13B,0.21895495,0.1892024,0.029752553,0.88005567,0.9258429466138276
RPL4P4,2.5198472,2.4839652,0.035881996,0.88005567,0.9258429466138276
CTB-31O20.2,0.43455032,0.45255184,-0.018001527,0.88005567,0.9258429466138276
RASA1,0.73808473,0.74620485,-0.00812012,0.88005567,0.9258429466138276
GPCPD1,2.5603957,2.5670187,-0.0066230297,0.88005567,0.9258429466138276
ZNF441,0.16201244,0.15148903,0.010523409,0.88005567,0.9258429466138276
LA16c-390H2.4,0.20051257,0.19901983,0.0014927387,0.88005567,0.9258429466138276
KIAA0226,2.1891074,2.198127,-0.009019613,0.88005567,0.9258429466138276
TMEM181,0.62314236,0.6554231,-0.032280743,0.88005567,0.9258429466138276
TRBV7-8,0.3715931,0.44682583,-0.075232744,0.88005567,0.9258429466138276
TREX2,0.14810978,0.1531823,-0.005072519,0.88005567,0.9258429466138276
STX5,0.5831014,0.56113154,0.021969855,0.88005567,0.9258429466138276
RPL23AP3,0.19103725,0.18456593,0.006471321,0.88005567,0.9258429466138276
JUN,3.1000767,3.172165,-0.07208824,0.88005567,0.9258429466138276
RPL35P5,0.6422019,0.45986876,0.18233314,0.88005567,0.9258429466138276
RPS15AP10,0.10935062,0.10350843,0.005842194,0.88005567,0.9258429466138276
CEP128,0.46970394,0.4958832,-0.026179254,0.88005567,0.9258429466138276
IFNGR2,0.7554837,1.0424495,-0.2869658,0.88005567,0.9258429466138276
ZNF500,0.20853129,0.21371458,-0.0051832944,0.88005567,0.9258429466138276
MIEF2,0.16847889,0.18028468,-0.011805788,0.88005567,0.9258429466138276
LDB1,0.5396076,0.54586226,-0.006254673,0.88005567,0.9258429466138276
BRI3BP,0.20441857,0.22418818,-0.019769609,0.88005567,0.9258429466138276
RPS17,3.1777997,3.1958303,-0.018030643,0.88005567,0.9258429466138276
RP11-521B24.5,0.14019486,0.14321868,-0.0030238181,0.88005567,0.9258429466138276
PAXBP1,0.90709496,0.87603235,0.031062603,0.88005567,0.9258429466138276
PRRC2B,2.060281,2.0035975,0.05668354,0.88005567,0.9258429466138276
SPAG4,0.31596598,0.26140574,0.054560244,0.88005567,0.9258429466138276
ZMYM2,1.7197452,1.6952064,0.024538755,0.88005567,0.9258429466138276
FCGR2B,0.52073497,0.75334954,-0.23261458,0.88005567,0.9258429466138276
SNORA73B,0.34323218,0.32399243,0.019239753,0.88005567,0.9258429466138276
RPS4XP2,0.86933327,0.87764245,-0.0083091855,0.88005567,0.9258429466138276
MIOS,0.56102234,0.58011013,-0.019087791,0.88005567,0.9258429466138276
ZDHHC8,0.2042754,0.21318008,-0.008904681,0.88005567,0.9258429466138276
COG3,0.82511324,0.8005788,0.024534464,0.88005567,0.9258429466138276
TMEM57,0.25261474,0.22481789,0.02779685,0.88005567,0.9258429466138276
CTC-507E2.1,0.1399933,0.11739078,0.022602513,0.88005567,0.9258429466138276
LCLAT1,0.7087709,0.7216094,-0.012838542,0.88005567,0.9258429466138276
GOLGA8N,0.106485836,0.10506682,0.0014190152,0.88005567,0.9258429466138276
SEC31B,0.8262237,0.9047396,-0.07851595,0.88005567,0.9258429466138276
PTGR2,0.1362276,0.1596105,-0.023382902,0.88005567,0.9258429466138276
SOGA1,0.1329642,0.15870155,-0.02573736,0.88005567,0.9258429466138276
WDR43,1.2355591,1.2697531,-0.034193993,0.88005567,0.9258429466138276
SNORA51,0.10665518,0.10711313,-0.00045794994,0.88005567,0.9258429466138276
RPL18P10,0.7481954,0.7356152,0.012580216,0.88005567,0.9258429466138276
PCED1A,0.6464397,0.65600777,-0.009568095,0.88005567,0.9258429466138276
RP11-51O6.1,3.9386659,3.9300153,0.008650541,0.88005567,0.9258429466138276
LMNA,2.0929654,2.026404,0.06656146,0.88005567,0.9258429466138276
RP11-296A18.5,0.14985733,0.15071698,-0.000859648,0.88005567,0.9258429466138276
RP1-29C18.8,0.33337134,0.2986398,0.034731537,0.88005567,0.9258429466138276
LL22NC03-2H8.4,0.35565624,0.35258287,0.0030733645,0.88005567,0.9258429466138276
VPS13B,1.824838,1.833144,-0.008305907,0.88005567,0.9258429466138276
DDIT3,1.7154169,1.7140455,0.0013713837,0.88005567,0.9258429466138276
CCNH,3.1597629,3.3302252,-0.17046237,0.88005567,0.9258429466138276
SORBS3,0.26823533,0.33243728,-0.06420195,0.88005567,0.9258429466138276
USP13,0.10162979,0.11187991,-0.010250114,0.88005567,0.9258429466138276
BCS1L,0.53727055,0.5782836,-0.041013062,0.88005567,0.9258429466138276
WI2-89927D4.1,0.1633068,0.15365444,0.009652361,0.88005567,0.9258429466138276
AC092798.2,0.27263317,0.25469205,0.017941117,0.88005567,0.9258429466138276
BCLAF1,3.969551,4.0259876,-0.05643654,0.88005567,0.9258429466138276
PRICKLE4,0.20923446,0.21172328,-0.0024888217,0.88005567,0.9258429466138276
MLLT10,0.73092335,0.7349941,-0.004070759,0.88005567,0.9258429466138276
DUS1L,0.5021599,0.5169579,-0.014797986,0.88005567,0.9258429466138276
RPL9P18,0.17381842,0.1640961,0.009722322,0.88005567,0.9258429466138276
C11orf21,0.5245242,0.51696664,0.007557571,0.88005567,0.9258429466138276
TRMT10A,0.12273316,0.12893343,-0.006200269,0.88005567,0.9258429466138276
SLC30A5,0.5139857,0.4947639,0.019221783,0.88005567,0.9258429466138276
MLLT11,0.30504835,0.31513584,-0.01008749,0.88005567,0.9258429466138276
ORC4,0.8281152,0.8792503,-0.051135063,0.88005567,0.9258429466138276
RP11-106A1.2,0.28858313,0.28371942,0.004863709,0.88005567,0.9258429466138276
CTC-398G3.2,0.2084093,0.18361014,0.024799153,0.88005567,0.9258429466138276
RP11-324I22.3,0.66129035,0.6705987,-0.009308338,0.88005567,0.9258429466138276
THAP9-AS1,1.0526867,1.0429759,0.009710789,0.88005567,0.9258429466138276
RP11-96D1.10,0.42600122,0.43395805,-0.007956833,0.88005567,0.9258429466138276
ERGIC1,0.6726679,0.7119987,-0.03933078,0.88005567,0.9258429466138276
TRAF3IP2-AS1,0.22334214,0.23396905,-0.010626912,0.88005567,0.9258429466138276
AC079922.2,0.3791394,0.37061816,0.008521229,0.88005567,0.9258429466138276
AC069287.1,0.12968446,0.13291688,-0.0032324195,0.88005567,0.9258429466138276
BEX4,0.83437794,0.9056322,-0.07125425,0.88005567,0.9258429466138276
ELMSAN1,3.0333042,2.9393628,0.09394145,0.88005567,0.9258429466138276
RP11-603B24.1,0.2681506,0.21812753,0.050023064,0.88005567,0.9258429466138276
ALOX5,0.7012132,0.87803614,-0.17682296,0.88005567,0.9258429466138276
CTD-2302E22.3,0.43341163,0.4299053,0.0035063326,0.88005567,0.9258429466138276
CTD-2287O16.1,3.7620242,3.6796546,0.082369566,0.88005567,0.9258429466138276
RP4-778K6.3,0.23013036,0.21264176,0.017488599,0.88005567,0.9258429466138276
RP11-96K19.5,0.11264674,0.11368138,-0.0010346398,0.88005567,0.9258429466138276
RP11-245C23.3,0.114303194,0.10763725,0.006665945,0.88005567,0.9258429466138276
RP11-554J4.1,0.17061445,0.17187096,-0.0012565106,0.88005567,0.9258429466138276
CTC-432M15.3,0.22650272,0.22177327,0.0047294497,0.88005567,0.9258429466138276
TPRG1,0.36186814,0.333007,0.028861135,0.88005567,0.9258429466138276
CCDC159,0.6994225,0.74924743,-0.049824953,0.88005567,0.9258429466138276
EEF1A1P13,1.6773688,1.6247376,0.05263114,0.88005567,0.9258429466138276
RP11-302F12.10,0.12983255,0.13595349,-0.006120935,0.88005567,0.9258429466138276
FAHD2CP,0.5447194,0.6069461,-0.062226713,0.88005567,0.9258429466138276
TMEM91,0.2079595,0.22972567,-0.02176617,0.88005567,0.9258429466138276
CEP44,0.36033642,0.36753145,-0.0071950257,0.88005567,0.9258429466138276
EZH1,0.8622046,0.8488007,0.0134038925,0.88005567,0.9258429466138276
ICAM2,1.4146568,1.3568232,0.057833552,0.88005567,0.9258429466138276
RPL7A,9.316493,9.41586,-0.09936714,0.88005567,0.9258429466138276
ARMC10,0.19815412,0.18398824,0.014165878,0.88005567,0.9258429466138276
PPP1R2P3,0.8102746,0.8029098,0.0073648095,0.88005567,0.9258429466138276
PLEK2,0.030841775,0.12212347,-0.0912817,0.8843405,0.93028360698567
RP11-88I18.2,0.108861655,0.1156545,-0.0067928433,0.888535,0.9345895492852522
RP11-973N13.4,0.11151523,0.11317746,-0.001662232,0.888562,0.9345895492852522
LEKR1,0.10653698,0.10637624,0.00016073883,0.8970762,0.9370663750476582
SLC40A1,0.14878152,0.15381466,-0.0050331354,0.89708453,0.9370663750476582
IGLV5-52,0.1291312,0.116283126,0.012848072,0.89708453,0.9370663750476582
CCR4,0.508361,0.4767259,0.031635076,0.8970873,0.9370663750476582
CTD-2506J14.1,0.09776543,0.10432385,-0.0065584183,0.8970873,0.9370663750476582
RND1,0.26019108,0.25530833,0.004882753,0.8970873,0.9370663750476582
EEF1A1P22,0.26645485,0.23764496,0.02880989,0.8970873,0.9370663750476582
RRP15,0.64440775,0.65976447,-0.0153567195,0.8970873,0.9370663750476582
BPHL,0.1974135,0.23623092,-0.03881742,0.8970873,0.9370663750476582
RP11-545I5.3,0.2919319,0.294678,-0.0027461052,0.8970873,0.9370663750476582
AC009404.2,0.103560455,0.08412673,0.019433722,0.8970873,0.9370663750476582
LINC00641,0.40767488,0.36203125,0.045643628,0.8970873,0.9370663750476582
ZNF429,0.35292757,0.35906187,-0.0061343014,0.8970873,0.9370663750476582
C12orf65,0.8764492,0.8809502,-0.004500985,0.8970873,0.9370663750476582
SNN,0.46091685,0.45014203,0.010774821,0.8970873,0.9370663750476582
CNOT11,0.48925596,0.45008188,0.03917408,0.8970873,0.9370663750476582
PTPRS,0.18837747,0.22428451,-0.035907045,0.8970873,0.9370663750476582
RPLP1,10.9754505,11.003817,-0.028366089,0.8970873,0.9370663750476582
RPL13P12,4.771864,4.7246594,0.047204494,0.8970873,0.9370663750476582
CEP95,1.200471,1.167656,0.0328151,0.8970873,0.9370663750476582
CTD-2341M24.1,0.19511153,0.1938431,0.0012684315,0.8970873,0.9370663750476582
RPS4XP16,0.3119862,0.2934385,0.018547714,0.8970873,0.9370663750476582
METTL7A,0.42599845,0.49791637,-0.07191792,0.8970873,0.9370663750476582
RPL5P17,0.12213286,0.117046304,0.005086556,0.8970873,0.9370663750476582
RPS29,9.131684,9.341759,-0.21007442,0.8970873,0.9370663750476582
SBNO1,1.8625491,1.8078505,0.054698586,0.8970873,0.9370663750476582
C8orf44,0.13748443,0.14572869,-0.008244261,0.8970873,0.9370663750476582
PABPC1P4,0.42222843,0.42383894,-0.0016105175,0.8970873,0.9370663750476582
STARD10,0.13485543,0.13958114,-0.0047257096,0.8970873,0.9370663750476582
AIM1L,0.11057228,0.12625825,-0.015685976,0.8970873,0.9370663750476582
RP11-28F1.2,0.12322313,0.12341671,-0.00019357353,0.8970873,0.9370663750476582
FAM53C,1.2172008,1.2507101,-0.033509374,0.8970873,0.9370663750476582
C14orf37,0.11632321,0.11977884,-0.0034556314,0.8970873,0.9370663750476582
IPMK,0.15006278,0.16574833,-0.015685543,0.8970873,0.9370663750476582
RP11-314A20.1,1.3143729,1.2400771,0.07429576,0.8970873,0.9370663750476582
GPR155,0.67794967,0.65721816,0.020731509,0.8970873,0.9370663750476582
AC005339.2,0.1614033,0.16217999,-0.0007766932,0.8970873,0.9370663750476582
USP45,0.3130591,0.29965782,0.01340127,0.8970873,0.9370663750476582
RPS15AP38,0.19859104,0.20442517,-0.0058341324,0.8970873,0.9370663750476582
EIF3J-AS1,0.37358874,0.3784858,-0.004897058,0.8970873,0.9370663750476582
AC004878.3,0.25214374,0.2549053,-0.0027615726,0.8970873,0.9370663750476582
RRM2B,0.5178914,0.44111854,0.07677287,0.8970873,0.9370663750476582
IL6R,0.4757876,0.5398288,-0.06404117,0.8970873,0.9370663750476582
AC083873.4,0.3699472,0.37609994,-0.006152749,0.8970873,0.9370663750476582
LRRK1,0.15799703,0.16358058,-0.0055835545,0.8970873,0.9370663750476582
PIGU,0.6247897,0.66894686,-0.044157147,0.8970873,0.9370663750476582
LSMEM1,0.13398364,0.13405468,-7.1033835e-05,0.8970873,0.9370663750476582
PPP2R5B,0.12031655,0.11814066,0.00217589,0.8970873,0.9370663750476582
RP11-712B9.2,0.20134008,0.20735219,-0.006012112,0.8970873,0.9370663750476582
RNF43,0.11102308,0.10370377,0.0073193163,0.8970873,0.9370663750476582
ZNF776,0.25271168,0.23571186,0.016999826,0.8970873,0.9370663750476582
FAN1,0.2655431,0.2697388,-0.00419569,0.8970873,0.9370663750476582
RBL2,2.69137,2.7249775,-0.033607483,0.8970873,0.9370663750476582
RP4-769N13.6,0.16808952,0.17406332,-0.005973801,0.8970873,0.9370663750476582
TBC1D3H,0.1493376,0.15103734,-0.0016997308,0.8970873,0.9370663750476582
RP11-589F5.3,0.2268231,0.2191941,0.007629007,0.8970873,0.9370663750476582
CTC-458I2.2,0.10422322,0.10146411,0.002759114,0.8970873,0.9370663750476582
EEF1A1P11,1.2676884,1.1991624,0.06852603,0.8970873,0.9370663750476582
RPL21P4,0.1289656,0.1300156,-0.0010499954,0.8970873,0.9370663750476582
TMEM99,0.1936703,0.19875097,-0.00508067,0.8970873,0.9370663750476582
DIMT1,1.0474143,1.1163056,-0.06889129,0.8970873,0.9370663750476582
RPL10AP2,0.87409496,0.85283655,0.021258414,0.8970873,0.9370663750476582
AP001062.8,0.10914864,0.11097438,-0.0018257424,0.8970873,0.9370663750476582
RLIMP1,0.38668394,0.3809226,0.005761355,0.8970873,0.9370663750476582
PPIL4,1.5662985,1.5343999,0.031898618,0.8970873,0.9370663750476582
USP54,0.16033119,0.1618552,-0.0015240163,0.8970873,0.9370663750476582
RPL10P3,5.4490747,5.395114,0.0539608,0.8970873,0.9370663750476582
NKIRAS1,0.23140167,0.24666871,-0.015267044,0.8970873,0.9370663750476582
ADPGK-AS1,0.50707465,0.52604634,-0.018971682,0.8970873,0.9370663750476582
AC010761.10,0.1328166,0.12205297,0.01076363,0.8970873,0.9370663750476582
RANBP10,0.49327043,0.47822845,0.015041977,0.8970873,0.9370663750476582
RPS6KB1,1.264643,1.2268313,0.037811637,0.8970873,0.9370663750476582
SPSB1,0.17296447,0.15659963,0.016364843,0.8970873,0.9370663750476582
RP11-75C10.7,0.2505905,0.25672168,-0.006131172,0.8970873,0.9370663750476582
BCL2,0.54530585,0.53731865,0.007987201,0.8970873,0.9370663750476582
RRN3P1,1.0285866,1.0143337,0.014252901,0.8970873,0.9370663750476582
SCAF11,2.7802587,2.7476327,0.032625914,0.8970873,0.9370663750476582
AGAP7,0.14858718,0.13816181,0.010425374,0.8970873,0.9370663750476582
TNKS,0.93235505,0.9192868,0.013068259,0.8970873,0.9370663750476582
REXO1,0.22812903,0.21086948,0.017259553,0.8970873,0.9370663750476582
CRELD1,0.6560278,0.6688389,-0.012811124,0.8970873,0.9370663750476582
SIGLEC10,0.30722323,0.41671252,-0.10948929,0.8970873,0.9370663750476582
NBEAL1,2.6968021,2.7455087,-0.04870653,0.8970873,0.9370663750476582
RP11-260M2.1,0.3905946,0.37952536,0.011069238,0.8970873,0.9370663750476582
RABEP1,1.4677895,1.478982,-0.011192441,0.8970873,0.9370663750476582
RPL32P3,0.6335694,0.625833,0.0077364445,0.8970873,0.9370663750476582
KAT6A,1.4638441,1.4272949,0.03654921,0.8970873,0.9370663750476582
AC127904.2,0.1511619,0.14054845,0.0106134415,0.8970873,0.9370663750476582
C1QTNF6,0.16968818,0.17648531,-0.006797135,0.8970873,0.9370663750476582
PHKA2,0.50177294,0.4853853,0.016387641,0.8970873,0.9370663750476582
RPL37P23,0.11533866,0.118570484,-0.0032318234,0.8970873,0.9370663750476582
CCDC126,0.31458598,0.3371483,-0.022562325,0.8970873,0.9370663750476582
RP11-390F4.8,0.8717009,0.8533148,0.018386066,0.8970873,0.9370663750476582
SLC25A16,0.37860098,0.37684414,0.0017568469,0.8970873,0.9370663750476582
ISCA1P1,0.35644937,0.35243076,0.0040186048,0.8970873,0.9370663750476582
RPL7P47,0.28558114,0.28214672,0.0034344196,0.8970873,0.9370663750476582
SH3BGRL2,0.15232581,0.15753277,-0.0052069575,0.9055959,0.9457748683313585
RNU6-1152P,0.13946597,0.14670971,-0.0072437376,0.9055959,0.9457748683313585
RPS7P15,0.16093384,0.17330013,-0.012366295,0.90561885,0.9457748683313585
BHLHE41,0.10935539,0.13671294,-0.027357548,0.9139709,0.9477764672057046
TRAV1-1,0.12471614,0.14231166,-0.017595522,0.91412,0.9477764672057046
RP11-223C24.1,0.10465724,0.11228869,-0.007631451,0.91415715,0.9477764672057046
RP11-10D7.5,0.10234711,0.098074034,0.0042730793,0.91415715,0.9477764672057046
RP3-522J7.5,0.16870877,0.15960726,0.00910151,0.9141641,0.9477764672057046
RNU6-190P,0.22297385,0.2153095,0.0076643527,0.9141641,0.9477764672057046
PRKAG2-AS1,0.08954613,0.10342335,-0.01387722,0.9141641,0.9477764672057046
RPL5P3,0.28153998,0.2547808,0.026759177,0.91416645,0.9477764672057046
SNHG3,1.8072951,1.8200824,-0.012787342,0.91416645,0.9477764672057046
ST3GAL3,0.51220965,0.52977604,-0.017566383,0.91416645,0.9477764672057046
RPS15AP24,0.2205209,0.22240712,-0.0018862188,0.91416645,0.9477764672057046
RPS26P11,0.2582097,0.2373449,0.0208648,0.91416645,0.9477764672057046
C5orf42,0.24458851,0.25296086,-0.0083723515,0.91416645,0.9477764672057046
RP11-647K16.1,0.1207687,0.12695408,-0.006185375,0.91416645,0.9477764672057046
NUDT17,0.17298646,0.18984461,-0.016858146,0.91416645,0.9477764672057046
TRBV5-1,0.32349133,0.3160354,0.007455945,0.91416645,0.9477764672057046
AC096558.1,0.2900549,0.27541083,0.014644057,0.91416645,0.9477764672057046
TCEAL4,0.3375647,0.49180844,-0.15424374,0.91416645,0.9477764672057046
SUV420H2,0.20604765,0.1808483,0.025199354,0.91416645,0.9477764672057046
RP11-383G10.3,0.10565285,0.10660217,-0.0009493232,0.91416645,0.9477764672057046
ZBTB25,1.5105706,1.5004929,0.010077715,0.91416645,0.9477764672057046
YBEY,0.34712613,0.3838693,-0.036743164,0.91416645,0.9477764672057046
ZNF81,0.20877033,0.21631955,-0.0075492114,0.91416645,0.9477764672057046
RP11-381O7.6,0.32258734,0.30300432,0.019583017,0.91416645,0.9477764672057046
RP11-78A19.3,1.9513336,1.9084147,0.04291892,0.91416645,0.9477764672057046
CD3EAP,0.21022543,0.24899597,-0.03877054,0.91416645,0.9477764672057046
STK11,0.17552023,0.1547043,0.020815924,0.91416645,0.9477764672057046
CTB-25B13.12,0.107781455,0.108682625,-0.0009011701,0.91416645,0.9477764672057046
AC016712.2,0.26808953,0.24300335,0.02508618,0.91416645,0.9477764672057046
TLR9,0.18323113,0.18949245,-0.006261319,0.91416645,0.9477764672057046
PHRF1,0.4813893,0.49197197,-0.010582656,0.91416645,0.9477764672057046
ZNF417,0.22636545,0.21985427,0.0065111816,0.91416645,0.9477764672057046
OTUD4,0.5528224,0.52721137,0.025611043,0.91416645,0.9477764672057046
ADRBK2,0.43605393,0.41348776,0.02256617,0.91416645,0.9477764672057046
KIAA0947,0.3399063,0.3266951,0.013211191,0.91416645,0.9477764672057046
FAM157C,0.6546556,0.7162089,-0.0615533,0.91416645,0.9477764672057046
AC021224.1,0.3520419,0.35863796,-0.0065960586,0.91416645,0.9477764672057046
LPGAT1,0.31525478,0.3214181,-0.006163329,0.91416645,0.9477764672057046
PLA2G12A,0.35800672,0.38943514,-0.031428427,0.91416645,0.9477764672057046
RP11-463J10.2,0.19710986,0.18333341,0.013776451,0.91416645,0.9477764672057046
CTD-2245F17.3,0.12685803,0.13048597,-0.003627941,0.91416645,0.9477764672057046
TMCC3,0.15702759,0.16212255,-0.0050949603,0.91416645,0.9477764672057046
APOLD1,0.33145064,0.3364534,-0.005002767,0.91416645,0.9477764672057046
RP11-169K16.9,0.18214881,0.18275109,-0.00060227513,0.91416645,0.9477764672057046
HLA-DQA2,1.5526658,1.6398901,-0.087224245,0.91416645,0.9477764672057046
INO80B,0.21167308,0.18777435,0.023898736,0.91416645,0.9477764672057046
RP11-159H3.1,0.47124222,0.47117108,7.113814e-05,0.91416645,0.9477764672057046
RP11-157G21.2,0.13052487,0.13578103,-0.005256161,0.91416645,0.9477764672057046
RP11-146N23.1,1.2730922,1.1906667,0.082425475,0.91416645,0.9477764672057046
CDAN1,0.207473,0.2113667,-0.0038937032,0.91416645,0.9477764672057046
TMEM123,2.652785,2.7059553,-0.053170204,0.91416645,0.9477764672057046
BCKDHB,0.39198276,0.4027589,-0.010776132,0.91416645,0.9477764672057046
KLHL20,0.6537763,0.6484846,0.0052917004,0.91416645,0.9477764672057046
CLIP4,0.8414926,0.90178597,-0.060293376,0.91416645,0.9477764672057046
CD40,0.7427307,0.7519133,-0.009182632,0.91416645,0.9477764672057046
CSRNP1,2.2084987,2.235311,-0.026812315,0.91416645,0.9477764672057046
EML4,4.9130974,4.9062986,0.006798744,0.91416645,0.9477764672057046
XPO4,0.5265408,0.52195185,0.0045889616,0.91416645,0.9477764672057046
ZNF407,0.4279587,0.4255935,0.0023652017,0.91416645,0.9477764672057046
FLT3LG,1.2322923,1.2877378,-0.055445552,0.91416645,0.9477764672057046
RP11-797A18.4,0.12173933,0.115538776,0.006200552,0.91416645,0.9477764672057046
AC004951.6,0.9091374,0.91637295,-0.007235527,0.91416645,0.9477764672057046
RPL19P21,0.21081689,0.19577284,0.015044048,0.91416645,0.9477764672057046
EEF2,7.018115,7.0193043,-0.0011892319,0.91416645,0.9477764672057046
TULP3,0.1852148,0.17400256,0.011212245,0.91416645,0.9477764672057046
PPP2R5C,6.9247646,6.8785357,0.046228886,0.91416645,0.9477764672057046
RPS5,8.61432,8.6926985,-0.07837868,0.91416645,0.9477764672057046
FAM177A1,2.5818353,2.4791164,0.10271883,0.91416645,0.9477764672057046
NFKBIL1,0.3015189,0.3390858,-0.0375669,0.91416645,0.9477764672057046
RP11-82O19.2,0.16723533,0.15828665,0.008948684,0.91416645,0.9477764672057046
SWT1,0.21523626,0.21909444,-0.0038581789,0.91416645,0.9477764672057046
TPK1,0.40087676,0.44638008,-0.04550332,0.91416645,0.9477764672057046
APPBP2,0.64807206,0.6372268,0.010845244,0.91416645,0.9477764672057046
PNRC1,2.1772254,2.1150813,0.06214404,0.91416645,0.9477764672057046
RNF44,1.5467757,1.4871162,0.05965948,0.91416645,0.9477764672057046
SHPRH,0.66828084,0.6596781,0.008602738,0.91416645,0.9477764672057046
CCDC93,0.92941463,0.9433143,-0.013899684,0.91416645,0.9477764672057046
CTD-2161E19.1,0.3094323,0.28519332,0.024238974,0.91416645,0.9477764672057046
LRRFIP1P1,0.14834246,0.14979067,-0.001448214,0.91416645,0.9477764672057046
RP11-108M9.4,0.20469892,0.27194732,-0.067248404,0.91416645,0.9477764672057046
RPS4XP7,0.15884602,0.16516617,-0.0063201487,0.91416645,0.9477764672057046
GZF1,0.3740613,0.3735367,0.0005245805,0.91416645,0.9477764672057046
AC004771.1,0.16192275,0.14809932,0.013823435,0.91416645,0.9477764672057046
TBC1D3C,0.14176294,0.14083928,0.0009236634,0.91416645,0.9477764672057046
CDK16,1.3386487,1.3539798,-0.015331149,0.91416645,0.9477764672057046
KLF8,0.107624106,0.09980028,0.007823825,0.91416645,0.9477764672057046
RP11-613M10.8,0.13544069,0.13541253,2.8163195e-05,0.91416645,0.9477764672057046
RP11-645C24.2,3.2884498,3.2462955,0.042154312,0.91416645,0.9477764672057046
FGD2,1.2368486,1.1934379,0.04341066,0.91416645,0.9477764672057046
RP11-423F24.3,0.116747506,0.11599509,0.00075241923,0.91416645,0.9477764672057046
MLF1,0.19262248,0.17683055,0.015791938,0.91416645,0.9477764672057046
PNPLA2,0.8187325,0.8302522,-0.0115196705,0.91416645,0.9477764672057046
GPATCH3,0.350991,0.38704056,-0.036049545,0.91416645,0.9477764672057046
TBC1D15,1.0946746,1.0009631,0.093711495,0.91416645,0.9477764672057046
AHSA2,0.97795814,0.9366792,0.04127896,0.91416645,0.9477764672057046
LMOD3,0.18428579,0.18825035,-0.0039645582,0.91416645,0.9477764672057046
CCDC104,0.7010333,0.6987007,0.0023325682,0.91416645,0.9477764672057046
AC074138.3,0.16693644,0.15660347,0.010332972,0.91416645,0.9477764672057046
ZNF815P,0.22682482,0.19559483,0.031229988,0.91416645,0.9477764672057046
SLC30A4,0.2551767,0.27761835,-0.022441655,0.91416645,0.9477764672057046
RP11-347P5.1,2.7219048,2.7192297,0.0026750565,0.91416645,0.9477764672057046
GCDH,0.9167542,0.9175007,-0.0007464886,0.91416645,0.9477764672057046
RP11-689B22.2,0.17623484,0.13966687,0.03656797,0.9227193,0.9565077269401091
ZFY,0.354836,0.337645,0.017190993,0.9227193,0.9565077269401091
SLC7A8,0.09190288,0.17927435,-0.08737147,0.9312667,0.9583010096870729
RP11-327F22.1,0.115911074,0.11547853,0.00043254346,0.9312779,0.9583010096870729
RP3-465N24.5,0.13174368,0.1234435,0.008300185,0.9312779,0.9583010096870729
PMCH,0.08581699,0.111867815,-0.026050828,0.9312835,0.9583010096870729
AC002400.1,0.1099265,0.123306096,-0.013379596,0.9312835,0.9583010096870729
AGAP6,0.38517392,0.37555298,0.009620935,0.9312853,0.9583010096870729
C12orf66,0.20937908,0.21619429,-0.00681521,0.9312853,0.9583010096870729
RP11-799D4.4,0.2864258,0.2824428,0.003982991,0.9312853,0.9583010096870729
ZNF483,0.101703234,0.09904925,0.0026539862,0.9312853,0.9583010096870729
VPS13A,1.1972471,1.199885,-0.0026378632,0.9312853,0.9583010096870729
SULT1B1,0.101628765,0.09139195,0.010236815,0.9312853,0.9583010096870729
PPP3CA,2.4767988,2.5069246,-0.030125856,0.9312853,0.9583010096870729
